REPORTE MENSUAL COMPLETO — ESTRATEGIAS GANADORAS XAUUSD
10 años: 2016-01-04 → 2026-05-06  (123.6 meses)
Objetivos: Ret≥2% | MaxDD≥-7% | PeorDia≥-3% | Trades≥7/mes


================================================================================
  M15  —  M15
  Señal: ver strategy_M15.py  |  SLM=0.8×ATR  TP=5.0×ATR  Hold=12  RP=0.3%
================================================================================
  Mes         Retorno    MaxDD   PeorDia  Trades    WR%       Equity   Obj?
  May 2021     +0.18%   -2.92%    -1.00%      21   42.9%     1,233,156  ❌
  Jun 2021     +1.04%   -1.05%    -0.50%      17   64.7%     1,245,944  ❌
  Jul 2021     +1.79%   -1.00%    -0.50%      14   50.0%     1,268,249  ❌
  Aug 2021     +1.01%   -2.31%    -0.50%      12   33.3%     1,281,039  ❌
  Sep 2021     +9.07%   -1.00%    -1.00%      20   60.0%     1,397,179  ✅
  Oct 2021     +4.53%   -1.13%    -0.50%      15   60.0%     1,460,484  ✅
  Nov 2021     +9.74%   -1.00%    -0.50%      24   62.5%     1,602,778  ✅
  Dec 2021     +1.91%   -1.00%    -0.50%      12   50.0%     1,633,312  ❌
  Jan 2022     +2.14%   -2.05%    -1.17%      25   36.0%     1,668,197  ✅
  Feb 2022     +2.70%   -1.49%    -0.50%      15   53.3%     1,713,207  ✅
  Mar 2022     +4.50%   -0.63%    -0.50%      18   66.7%     1,790,378  ✅
  Apr 2022    +12.35%   -1.00%    -0.50%      23   65.2%     2,011,497  ✅
  May 2022     +1.77%   -0.59%    -0.50%       7   57.1%     2,047,154  ❌
  Jun 2022     +7.08%   -0.88%    -0.51%      15   53.3%     2,192,106  ✅
  Jul 2022    +11.91%   -1.00%    -0.50%      23   69.6%     2,453,209  ✅
  Aug 2022     +3.13%   -1.49%    -0.50%      19   52.6%     2,529,929  ✅
  Sep 2022     +4.28%   -1.92%    -1.00%      13   46.2%     2,638,276  ✅
  Oct 2022     +7.26%   -1.32%    -1.00%      23   47.8%     2,829,941  ✅
  Nov 2022    +10.11%   -1.52%    -0.50%      17   58.8%     3,115,934  ✅
  Dec 2022     +1.57%   -1.49%    -0.50%      17   47.1%     3,164,846  ❌
  Jan 2023     +2.41%   -1.59%    -1.00%      20   50.0%     3,241,055  ✅
  Feb 2023     +9.73%   -1.66%    -0.67%      25   56.0%     3,556,427  ✅
  Mar 2023     +2.15%   -1.77%    -0.83%      18   44.4%     3,632,894  ✅
  Apr 2023     -2.01%   -2.72%    -1.00%      11   36.4%     3,559,692  ❌
  May 2023     +3.82%   -1.00%    -0.50%      12   58.3%     3,695,806  ✅
  Jun 2023     +3.63%   -1.38%    -1.00%      15   53.3%     3,829,958  ✅
  Jul 2023    +11.35%   -0.50%    -0.50%      16   62.5%     4,264,630  ✅
  Aug 2023     +3.45%   -1.49%    -1.00%      20   50.0%     4,411,840  ✅
  Sep 2023     +6.42%   -2.15%    -1.00%      20   40.0%     4,695,048  ✅
  Oct 2023     +3.86%   -2.25%    -1.10%      22   45.5%     4,876,188  ✅
  Nov 2023     +1.25%   -2.66%    -1.00%      13   30.8%     4,937,197  ❌
  Dec 2023     +3.41%   -3.85%    -1.17%      21   38.1%     5,105,543  ✅
  Jan 2024     +2.44%   -2.70%    -1.07%      20   40.0%     5,230,188  ✅
  Feb 2024     +5.63%   -1.49%    -0.87%      21   47.6%     5,524,870  ✅
  Mar 2024     +3.85%   -2.48%    -0.50%      12   41.7%     5,737,643  ✅
  Apr 2024     +5.67%   -1.44%    -0.50%      23   52.2%     6,062,694  ✅
  May 2024     +7.26%   -2.83%    -1.49%      23   47.8%     6,502,695  ✅
  Jun 2024     +9.86%   -1.00%    -1.00%      18   55.6%     7,143,779  ✅
  Jul 2024     +8.37%   -1.49%    -1.00%      26   50.0%     7,741,584  ✅
  Aug 2024     +4.95%   -1.56%    -1.00%      25   52.0%     8,124,624  ✅
  Sep 2024     +5.64%   -2.55%    -1.00%      31   45.2%     8,583,096  ✅
  Oct 2024     +0.72%   -2.44%    -1.00%      20   40.0%     8,644,595  ❌
  Nov 2024     +1.72%   -2.87%    -1.00%      17   35.3%     8,793,205  ❌
  Dec 2024     +5.15%   -2.54%    -0.82%      27   48.1%     9,246,220  ✅
  Jan 2025     +2.09%   -2.76%    -1.11%      34   50.0%     9,439,042  ✅
  Feb 2025     +4.48%   -1.99%    -1.00%      27   55.6%     9,861,897  ✅
  Mar 2025    +18.14%   -1.00%    -1.00%      25   76.0%    11,650,934  ✅
  Apr 2025     +5.81%   -1.99%    -1.49%      22   59.1%    12,328,083  ✅
  May 2025     -0.43%   -2.37%    -1.49%      21   38.1%    12,274,639  ❌
  Jun 2025     -0.19%   -3.66%    -1.00%      22   45.5%    12,251,324  ❌
  Jul 2025    +12.11%   -1.83%    -0.84%      30   66.7%    13,735,196  ✅
  Aug 2025    +17.05%   -1.65%    -1.00%      32   65.6%    16,076,803  ✅
  Sep 2025     +9.76%   -1.00%    -0.50%      36   63.9%    17,646,511  ✅
  Oct 2025     +6.71%   -1.99%    -1.49%      23   56.5%    18,830,269  ✅
  Nov 2025    +10.08%   -1.33%    -1.00%      24   54.2%    20,728,660  ✅
  Dec 2025     +7.13%   -1.56%    -1.00%      32   56.2%    22,207,169  ✅
  Jan 2026    +17.43%   -1.00%    -1.00%      30   70.0%    26,077,891  ✅
  Feb 2026     +1.73%   -1.99%    -1.49%      24   50.0%    26,529,262  ❌
  Mar 2026     +3.56%   -2.96%    -1.00%      19   47.4%    27,474,193  ✅
  Apr 2026     +3.60%   -1.90%    -0.50%      24   54.2%    28,463,609  ✅
  May 2026     -0.88%   -1.02%    -0.50%       6   33.3%    28,213,842  ❌
  ---------------------------------------------------------------------------
  RESUMEN: 86/125 meses pasan | Ȳ Ret=+4.70% | Ȳ DD=-1.77% | Ȳ Peor Día=-0.81% | Ȳ T/mes=19.0 | Ȳ WR=50.9% | Trades totales=2,381
================================================================================

================================================================================
  2H  —  2H
  Señal: ver strategy_2H.py  |  SLM=0.5×ATR  TP=3.0×ATR  Hold=2  RP=0.5%
================================================================================
  Mes         Retorno    MaxDD   PeorDia  Trades    WR%       Equity   Obj?
  ---------------------------------------------------------------------------
  Jan 2016     -2.72%   -2.96%    -1.00%       7   14.3%        97,284  ❌
  Feb 2016     +5.04%   -1.49%    -0.50%      10   70.0%       102,186  ✅
  Mar 2016     +1.16%   -1.40%    -0.50%      13   38.5%       103,376  ❌
  Apr 2016     -2.18%   -2.68%    -1.00%      16   31.2%       101,124  ❌
  May 2016     +1.08%   -1.99%    -0.51%      12   41.7%       102,216  ❌
  Jun 2016     +5.49%   -1.05%    -0.55%      18   55.6%       107,832  ✅
  Jul 2016     +3.36%   -1.00%    -0.50%       7   57.1%       111,455  ✅
  Aug 2016     +2.56%   -1.49%    -0.50%      15   53.3%       114,313  ✅
  Sep 2016     +7.24%   -2.48%    -1.00%      19   52.6%       122,591  ✅
  Oct 2016     -1.33%   -1.90%    -0.81%      13   30.8%       120,962  ❌
  Nov 2016     +2.65%   -1.02%    -1.00%      12   50.0%       124,167  ✅
  Dec 2016     -0.33%   -1.53%    -0.50%      14   35.7%       123,762  ❌
  Jan 2017     -0.51%   -1.10%    -0.50%       6   33.3%       123,130  ❌
  Feb 2017     +3.99%   -1.49%    -0.50%      11   54.5%       128,048  ✅
  Mar 2017     +4.58%   -1.99%    -1.00%      14   57.1%       133,913  ✅
  Apr 2017     +2.06%   -1.11%    -0.50%      10   50.0%       136,678  ✅
  May 2017     +2.07%   -1.57%    -1.00%      15   46.7%       139,504  ✅
  Jun 2017     -3.74%   -3.74%    -1.00%      10   10.0%       134,289  ❌
  Jul 2017     -0.93%   -1.99%    -1.00%      13   30.8%       133,038  ❌
  Aug 2017     +3.04%   -1.00%    -0.98%      11   45.5%       137,080  ✅
  Sep 2017     +0.38%   -1.49%    -0.50%      11   36.4%       137,603  ❌
  Oct 2017     +1.51%   -1.49%    -0.50%      12   58.3%       139,681  ❌
  Nov 2017     +0.69%   -1.94%    -0.50%      11   45.5%       140,641  ❌
  Dec 2017     +4.49%   -0.50%    -0.50%       8   75.0%       146,950  ✅
  Jan 2018     +1.48%   -1.49%    -0.50%       8   37.5%       149,124  ❌
  Feb 2018     -0.72%   -2.48%    -1.00%      11   36.4%       148,048  ❌
  Mar 2018     -0.33%   -1.39%    -1.00%       9   44.4%       147,555  ❌
  Apr 2018     +2.96%   -1.20%    -0.50%      10   60.0%       151,925  ✅
  May 2018     -0.60%   -1.49%    -0.50%       8   37.5%       151,020  ❌
  Jun 2018     +5.54%   -1.99%    -1.00%      14   57.1%       159,383  ✅
  Jul 2018     +4.40%   -0.68%    -0.50%      12   66.7%       166,390  ✅
  Aug 2018     +4.59%   -0.75%    -0.50%       8   50.0%       174,022  ✅
  Sep 2018     -0.41%   -1.99%    -0.50%      12   50.0%       173,312  ❌
  Oct 2018     +5.78%   -1.99%    -1.00%      16   56.2%       183,325  ✅
  Nov 2018     +4.85%   -1.00%    -0.50%      10   60.0%       192,224  ✅
  Dec 2018     +4.07%   -1.49%    -1.00%      13   53.8%       200,040  ✅
  Jan 2019     +2.19%   -1.00%    -0.50%      10   60.0%       204,413  ✅
  Feb 2019     -1.64%   -2.15%    -0.50%       9   22.2%       201,062  ❌
  Mar 2019     +2.00%   -2.52%    -1.49%      13   53.8%       205,089  ✅
  Apr 2019     +1.00%   -1.96%    -0.50%      15   40.0%       207,143  ❌
  May 2019     +1.10%   -1.00%    -0.50%      12   50.0%       209,419  ❌
  Jun 2019     -1.77%   -2.72%    -0.89%      12   33.3%       205,712  ❌
  Jul 2019     +0.49%   -1.00%    -0.58%      11   54.5%       206,718  ❌
  Aug 2019     +0.41%   -1.29%    -0.50%       9   44.4%       207,569  ❌
  Sep 2019     +2.13%   -1.49%    -0.50%      10   40.0%       211,982  ✅
  Oct 2019     +4.04%   -0.62%    -0.50%      14   64.3%       220,536  ✅
  Nov 2019     +0.24%   -2.48%    -1.49%      13   30.8%       221,061  ❌
  Dec 2019     +6.25%   -1.49%    -1.00%      16   56.2%       234,886  ✅
  Jan 2020     +2.98%   -1.01%    -0.50%      12   50.0%       241,891  ✅
  Feb 2020     +0.14%   -0.50%    -0.50%       6   50.0%       242,241  ❌
  Mar 2020     +3.76%   -1.05%    -1.00%      15   53.3%       251,349  ✅
  Apr 2020     +2.96%   -1.00%    -0.50%      12   50.0%       258,785  ✅
  May 2020     +1.03%   -0.04%    -0.04%       3   66.7%       261,452  ❌
  Jun 2020     -2.58%   -4.53%    -1.00%      15   26.7%       254,709  ❌
  Jul 2020     +2.82%   -1.00%    -0.50%       8   62.5%       261,886  ✅
  Aug 2020     -0.42%   -1.99%    -0.50%      11   36.4%       260,790  ❌
  Sep 2020     -2.22%   -3.02%    -0.86%      20   30.0%       255,008  ❌
  Oct 2020     +1.40%   -1.47%    -0.50%      12   50.0%       258,585  ❌
  Nov 2020     +1.81%   -1.54%    -0.50%      15   40.0%       263,256  ❌
  Dec 2020     +4.53%   -0.83%    -0.50%      11   45.5%       275,189  ✅
  Jan 2021     +6.06%   -1.00%    -0.50%      21   57.1%       291,875  ✅
  Feb 2021     +0.15%   -1.78%    -0.50%      10   50.0%       292,310  ❌
  Mar 2021     -1.04%   -1.99%    -0.50%       7   42.9%       289,270  ❌
  Apr 2021     +0.24%   -1.49%    -0.50%       5   40.0%       289,970  ❌
  May 2021     -0.08%   -1.08%    -0.50%      12   50.0%       289,733  ❌
  Jun 2021     +1.59%   -1.99%    -1.00%      20   35.0%       294,338  ❌
  Jul 2021     +1.98%   -1.00%    -0.50%      12   58.3%       300,159  ❌
  Aug 2021     -0.28%   -2.27%    -0.50%      13   46.2%       299,312  ❌
  Sep 2021     +3.72%   -1.38%    -0.50%      17   41.2%       310,461  ✅
  Oct 2021     +1.41%   -1.00%    -1.00%       9   55.6%       314,846  ❌
  Nov 2021     +3.81%   -1.49%    -1.00%      17   52.9%       326,852  ✅
  Dec 2021     +2.03%   -0.96%    -0.50%       8   50.0%       333,481  ✅
  Jan 2022     +6.19%   -1.49%    -1.00%      17   52.9%       354,140  ✅
  Feb 2022     -0.31%   -0.63%    -0.50%       5   60.0%       353,031  ❌
  Mar 2022     +0.31%   -1.49%    -0.50%      14   35.7%       354,116  ❌
  Apr 2022     -2.22%   -3.02%    -1.00%      15   33.3%       346,268  ❌
  May 2022     -0.41%   -1.39%    -0.50%      10   40.0%       344,851  ❌
  Jun 2022     +5.67%   -0.54%    -0.50%      12   66.7%       364,398  ✅
  Jul 2022     -0.92%   -2.19%    -1.00%      13   23.1%       361,033  ❌
  Aug 2022     +7.69%   -0.50%    -0.50%      15   73.3%       388,782  ✅
  Sep 2022     -0.88%   -2.26%    -0.50%      11   45.5%       385,369  ❌
  Oct 2022     +3.87%   -1.49%    -1.00%      11   54.5%       400,294  ✅
  Nov 2022     +3.54%   -1.37%    -0.50%      13   53.8%       414,467  ✅
  Dec 2022     -2.63%   -2.63%    -0.50%       7   14.3%       403,557  ❌
  Jan 2023     +6.69%   -1.33%    -0.83%      15   60.0%       430,565  ✅
  Feb 2023     +4.04%   -1.10%    -1.00%      15   53.3%       447,950  ✅
  Mar 2023     +2.22%   -1.00%    -1.00%      12   50.0%       457,909  ✅
  Apr 2023     +0.60%   -0.83%    -0.50%       6   50.0%       460,650  ❌
  May 2023     +1.10%   -1.96%    -1.00%      13   46.2%       465,734  ❌
  Jun 2023     +4.87%   -1.00%    -0.50%      13   69.2%       488,431  ✅
  Jul 2023     +0.81%   -0.56%    -0.50%       7   42.9%       492,393  ❌
  Aug 2023     +5.62%   -1.49%    -1.00%      15   46.7%       520,088  ✅
  Sep 2023     +9.63%   -0.67%    -0.17%      19   73.7%       570,199  ✅
  Oct 2023     +2.92%   -1.00%    -0.50%      13   69.2%       586,870  ✅
  Nov 2023     +0.56%   -1.00%    -1.00%       8   50.0%       590,146  ❌
  Dec 2023     -0.14%   -1.61%    -1.00%      16   43.8%       589,342  ❌
  Jan 2024     +4.10%   -1.00%    -1.00%      11   63.6%       613,521  ✅
  Feb 2024     -0.10%   -2.53%    -1.00%       9   33.3%       612,907  ❌
  Mar 2024     -1.96%   -2.21%    -1.00%       7   28.6%       600,907  ❌
  Apr 2024     +3.18%   -1.00%    -0.50%      11   45.5%       620,015  ✅
  May 2024     +1.99%   -1.36%    -1.00%      11   54.5%       632,358  ❌
  Jun 2024     +1.71%   -1.00%    -0.86%      11   45.5%       643,184  ❌
  Jul 2024     +1.16%   -1.55%    -0.50%      11   54.5%       650,677  ❌
  Aug 2024     +9.42%   -1.00%    -0.50%      19   68.4%       711,948  ✅
  Sep 2024     +2.85%   -1.54%    -1.05%      13   53.8%       732,263  ✅
  Oct 2024     +1.43%   -1.92%    -1.00%      16   31.2%       742,721  ❌
  Nov 2024     +2.85%   -1.00%    -1.00%      12   58.3%       763,920  ✅
  Dec 2024     +6.08%   -1.49%    -0.50%      18   55.6%       810,345  ✅
  Jan 2025     -1.36%   -2.00%    -0.50%      12   33.3%       799,339  ❌
  Feb 2025     +2.12%   -0.56%    -0.50%      13   46.2%       816,294  ✅
  Mar 2025     +1.19%   -0.54%    -0.50%       8   62.5%       826,028  ❌
  Apr 2025     +1.97%   -1.00%    -0.50%      11   54.5%       842,275  ❌
  May 2025     +2.96%   -1.57%    -1.00%      13   46.2%       867,230  ✅
  Jun 2025     +6.20%   -1.00%    -1.00%      16   62.5%       921,012  ✅
  Jul 2025     -0.64%   -1.76%    -1.00%      12   33.3%       915,072  ❌
  Aug 2025     +1.33%   -1.76%    -0.77%      15   40.0%       927,213  ❌
  Sep 2025     +6.67%   -0.69%    -0.50%      10   80.0%       989,021  ✅
  Oct 2025     +4.45%   -0.50%    -0.50%      11   72.7%     1,033,060  ✅
  Nov 2025     +2.70%   -1.11%    -0.70%      13   46.2%     1,060,950  ✅
  Dec 2025     +1.30%   -0.97%    -0.50%       9   55.6%     1,074,733  ❌
  Jan 2026     +0.10%   -0.56%    -0.50%       6   50.0%     1,075,834  ❌
  Feb 2026     +3.05%   -0.50%    -0.50%       8   75.0%     1,108,678  ✅
  Mar 2026     +2.67%   -1.28%    -0.50%      13   46.2%     1,138,250  ✅
  Apr 2026     +4.22%   -0.71%    -0.50%      12   58.3%     1,186,290  ✅
  May 2026     -0.15%   -0.73%    -0.24%       3   33.3%     1,184,458  ❌
  ---------------------------------------------------------------------------
  RESUMEN: 60/125 meses pasan | Ȳ Ret=+2.03% | Ȳ DD=-1.45% | Ȳ Peor Día=-0.69% | Ȳ T/mes=11.9 | Ȳ WR=48.6% | Trades totales=1,483
================================================================================

================================================================================
  3H  —  3H
  Señal: ver strategy_3H.py  |  SLM=0.3×ATR  TP=4.0×ATR  Hold=2  RP=0.5%
================================================================================
  Mes         Retorno    MaxDD   PeorDia  Trades    WR%       Equity   Obj?
  ---------------------------------------------------------------------------
  Jan 2016     +0.00%   +0.00%    +0.00%       0    0.0%       100,000  ➖
  Feb 2016     +0.00%   +0.00%    +0.00%       0    0.0%       100,000  ➖
  Mar 2016     +5.32%   -1.49%    -0.50%      13   61.5%       105,316  ✅
  Apr 2016     +3.77%   +0.00%    +0.00%       4  100.0%       109,282  ❌
  May 2016     +0.84%   -1.49%    -1.00%      12   41.7%       110,198  ❌
  Jun 2016     +8.70%   -1.49%    -1.00%      14   50.0%       119,783  ✅
  Jul 2016     +6.27%   -1.49%    -0.50%      11   45.5%       127,294  ✅
  Aug 2016     +1.15%   -1.00%    -0.50%      12   58.3%       128,759  ❌
  Sep 2016     +3.92%   -1.00%    -0.50%       6   50.0%       133,807  ❌
  Oct 2016     +0.00%   +0.00%    +0.00%       0    0.0%       133,807  ➖
  Nov 2016     +0.00%   +0.00%    +0.00%       0    0.0%       133,807  ➖
  Dec 2016     +0.00%   +0.00%    +0.00%       0    0.0%       133,807  ➖
  Jan 2017     +0.00%   +0.00%    +0.00%       0    0.0%       133,807  ➖
  Feb 2017     +4.24%   -0.50%    -0.50%       7   71.4%       139,478  ✅
  Mar 2017     -1.32%   -1.99%    -0.50%       8   12.5%       137,634  ❌
  Apr 2017     +3.70%   -1.50%    -0.50%      13   46.2%       142,727  ✅
  May 2017     -1.49%   -1.49%    -0.50%       3    0.0%       140,597  ❌
  Jun 2017     -1.91%   -2.39%    -1.00%       8   25.0%       137,912  ❌
  Jul 2017     -1.02%   -2.96%    -0.50%       7   14.3%       136,503  ❌
  Aug 2017     +1.29%   -2.48%    -0.50%      11   36.4%       138,269  ❌
  Sep 2017     +0.34%   -2.52%    -0.50%      10   30.0%       138,734  ❌
  Oct 2017     +0.48%   -1.49%    -0.50%       4   25.0%       139,396  ❌
  Nov 2017     -1.00%   -1.00%    -0.50%       2    0.0%       138,006  ❌
  Dec 2017     +2.00%   +0.00%    +0.00%       1  100.0%       140,766  ❌
  Jan 2018     +5.46%   -1.99%    -0.50%      17   41.2%       148,457  ✅
  Feb 2018     +3.14%   -1.00%    -1.00%       8   50.0%       153,121  ✅
  Mar 2018     +3.94%   -0.50%    -0.50%       4   75.0%       159,151  ❌
  Apr 2018     +2.78%   -1.99%    -1.00%      11   27.3%       163,579  ✅
  May 2018     +0.00%   +0.00%    +0.00%       0    0.0%       163,579  ➖
  Jun 2018     +0.00%   +0.00%    +0.00%       0    0.0%       163,579  ➖
  Jul 2018     +0.00%   +0.00%    +0.00%       0    0.0%       163,579  ➖
  Aug 2018     +0.00%   +0.00%    +0.00%       0    0.0%       163,579  ➖
  Sep 2018     +0.00%   +0.00%    +0.00%       0    0.0%       163,579  ➖
  Oct 2018     +0.00%   +0.00%    +0.00%       0    0.0%       163,579  ➖
  Nov 2018     +0.00%   +0.00%    +0.00%       0    0.0%       163,579  ➖
  Dec 2018     +0.10%   -1.99%    -0.50%       8   37.5%       163,748  ❌
  Jan 2019     +4.28%   -2.48%    -0.50%      18   38.9%       170,761  ✅
  Feb 2019     +2.35%   -1.99%    -1.00%      14   28.6%       174,769  ✅
  Mar 2019     +1.97%   -1.00%    -0.50%       6   33.3%       178,220  ❌
  Apr 2019     -0.50%   -0.50%    -0.50%       1    0.0%       177,329  ❌
  May 2019     -0.05%   -1.00%    -0.50%       4   50.0%       177,236  ❌
  Jun 2019     +3.22%   -0.97%    -0.50%      10   50.0%       182,941  ✅
  Jul 2019     +0.73%   -3.20%    -1.00%      23   39.1%       184,285  ❌
  Aug 2019     +3.26%   -2.01%    -1.00%      16   50.0%       190,291  ✅
  Sep 2019     +3.93%   -1.57%    -0.50%       7   28.6%       197,772  ✅
  Oct 2019     +2.19%   -0.50%    +0.00%       4   75.0%       202,102  ❌
  Nov 2019     -1.49%   -1.49%    -1.00%       3    0.0%       199,086  ❌
  Dec 2019     +5.95%   -1.49%    -0.50%      14   57.1%       210,926  ✅
  Jan 2020     +3.54%   -2.23%    -0.50%      16   37.5%       218,386  ✅
  Feb 2020     +9.97%   -1.00%    -0.50%      10   80.0%       240,162  ✅
  Mar 2020     +1.68%   -1.00%    -0.50%       8   62.5%       244,191  ❌
  Apr 2020     -1.73%   -1.76%    -1.00%      14   28.6%       239,972  ❌
  May 2020     +4.75%   -1.49%    -1.00%      11   63.6%       251,370  ✅
  Jun 2020     +2.60%   -2.25%    -0.50%      11   45.5%       257,900  ✅
  Jul 2020     +3.06%   -1.00%    -1.00%      12   50.0%       265,798  ✅
  Aug 2020     +2.68%   -2.27%    -0.50%      10   40.0%       272,930  ✅
  Sep 2020     +0.83%   -1.00%    -0.50%       6   33.3%       275,198  ❌
  Oct 2020     +1.49%   -0.50%    -0.50%       2   50.0%       279,298  ❌
  Nov 2020     +2.00%   +0.00%    +0.00%       1  100.0%       284,884  ❌
  Dec 2020     +6.54%   -0.50%    -0.50%       7   85.7%       303,505  ✅
  Jan 2021     -0.43%   -1.00%    -0.50%       3   33.3%       302,186  ❌
  Feb 2021     +0.00%   +0.00%    +0.00%       0    0.0%       302,186  ➖
  Mar 2021     +0.00%   +0.00%    +0.00%       0    0.0%       302,186  ➖
  Apr 2021     +0.00%   +0.00%    +0.00%       0    0.0%       302,186  ➖
  May 2021     +8.57%   -0.86%    -0.50%      11   63.6%       328,090  ✅
  Jun 2021     +4.65%   -0.50%    -0.50%       7   57.1%       343,345  ✅
  Jul 2021     -0.50%   -0.50%    -0.50%       1    0.0%       341,628  ❌
  Aug 2021     -1.19%   -1.90%    -0.50%       6   16.7%       337,565  ❌
  Sep 2021     +3.52%   -0.50%    -0.50%       3   66.7%       349,447  ❌
  Oct 2021     -0.49%   -0.50%    -0.50%       2   50.0%       347,735  ❌
  Nov 2021     +4.61%   -1.49%    -0.50%       8   50.0%       363,772  ✅
  Dec 2021     +3.58%   -1.00%    -0.50%       5   60.0%       376,779  ❌
  Jan 2022     +1.95%   -1.99%    -1.00%      11   27.3%       384,125  ❌
  Feb 2022     +4.47%   -0.99%    -0.50%       9   55.6%       401,297  ✅
  Mar 2022     +5.22%   -1.99%    -0.50%       8   50.0%       422,256  ✅
  Apr 2022     +2.58%   -1.49%    -0.50%       8   37.5%       433,146  ✅
  May 2022     +0.00%   +0.00%    +0.00%       0    0.0%       433,146  ➖
  Jun 2022     +0.00%   +0.00%    +0.00%       0    0.0%       433,146  ➖
  Jul 2022     +0.00%   +0.00%    +0.00%       0    0.0%       433,146  ➖
  Aug 2022     +0.00%   +0.00%    +0.00%       0    0.0%       433,146  ➖
  Sep 2022     +0.00%   +0.00%    +0.00%       0    0.0%       433,146  ➖
  Oct 2022     +0.00%   +0.00%    +0.00%       0    0.0%       433,146  ➖
  Nov 2022     +5.41%   -1.99%    -0.50%      14   50.0%       456,596  ✅
  Dec 2022     +9.66%   -1.55%    -1.00%      19   42.1%       500,713  ✅
  Jan 2023     +6.29%   -1.49%    -1.00%      18   61.1%       532,187  ✅
  Feb 2023     -0.50%   -0.50%    -0.50%       1    0.0%       529,526  ❌
  Mar 2023     +4.25%   -1.54%    -0.50%      12   50.0%       552,041  ✅
  Apr 2023     +2.36%   -1.11%    -0.50%      12   41.7%       565,067  ✅
  May 2023     +4.55%   -0.75%    -0.50%       9   77.8%       590,753  ✅
  Jun 2023     +0.00%   +0.00%    +0.00%       0    0.0%       590,753  ➖
  Jul 2023     +5.17%   -1.49%    -1.00%       9   55.6%       621,277  ✅
  Aug 2023     +0.00%   +0.00%    +0.00%       0    0.0%       621,277  ➖
  Sep 2023     -1.00%   -1.00%    -0.50%       2    0.0%       615,079  ❌
  Oct 2023     +6.22%   -0.50%    -0.50%       9   55.6%       653,359  ✅
  Nov 2023     +1.27%   -3.48%    -0.50%      14   35.7%       661,635  ❌
  Dec 2023     +3.39%   -1.00%    -0.50%      12   58.3%       684,072  ✅
  Jan 2024     +1.09%   -1.49%    -1.00%       9   44.4%       691,513  ❌
  Feb 2024     +5.02%   -1.49%    -0.50%      12   50.0%       726,198  ✅
  Mar 2024    +11.26%   -1.00%    -1.00%      14   64.3%       807,939  ✅
  Apr 2024     +5.46%   -1.49%    -0.75%      17   35.3%       852,054  ✅
  May 2024     -3.01%   -3.01%    -0.50%       8   12.5%       826,443  ❌
  Jun 2024     +2.00%   +0.00%    +0.00%       1  100.0%       842,972  ❌
  Jul 2024     +4.14%   -1.99%    -1.00%      15   46.7%       877,907  ✅
  Aug 2024     +3.78%   -1.99%    -0.50%      10   40.0%       911,080  ✅
  Sep 2024     +6.26%   -1.49%    -0.50%      13   46.2%       968,087  ✅
  Oct 2024     +3.03%   -2.26%    -0.50%      16   43.8%       997,395  ✅
  Nov 2024     +1.49%   -0.50%    -0.50%       2   50.0%     1,012,256  ❌
  Dec 2024     +1.07%   -0.50%    -0.50%       2   50.0%     1,023,051  ❌
  Jan 2025     +3.59%   -2.89%    -1.00%      15   33.3%     1,059,804  ✅
  Feb 2025     +4.11%   -1.13%    -0.50%      16   43.8%     1,103,325  ✅
  Mar 2025     +4.00%   -1.49%    -0.50%      12   41.7%     1,147,466  ✅
  Apr 2025     +0.35%   -1.99%    -1.00%      13   30.8%     1,151,476  ❌
  May 2025     +0.61%   -2.56%    -0.50%       9   33.3%     1,158,452  ❌
  Jun 2025     +2.08%   -1.49%    -1.00%      12   41.7%     1,182,591  ✅
  Jul 2025     +2.41%   -0.71%    -0.50%       7   57.1%     1,211,084  ✅
  Aug 2025     +4.54%   -0.50%    -0.50%       6   66.7%     1,266,076  ❌
  Sep 2025    +14.72%   -1.04%    -0.50%      16   68.8%     1,452,466  ✅
  Oct 2025     +8.33%   -0.50%    -0.50%       8   87.5%     1,573,482  ✅
  Nov 2025     +3.38%   -1.49%    -0.50%       7   42.9%     1,626,729  ✅
  Dec 2025     +2.50%   -2.02%    -1.00%      18   33.3%     1,667,355  ✅
  Jan 2026     +5.68%   -1.00%    -0.50%      12   50.0%     1,762,125  ✅
  Feb 2026     +4.02%   -1.00%    -0.50%       7   57.1%     1,833,020  ✅
  Mar 2026     +0.75%   -1.00%    -0.50%       9   44.4%     1,846,725  ❌
  Apr 2026     +4.55%   -0.50%    +0.00%       5   80.0%     1,930,767  ❌
  May 2026     +0.00%   +0.00%    +0.00%       0    0.0%     1,930,767  ➖
  ---------------------------------------------------------------------------
  RESUMEN: 54/125 meses pasan | Ȳ Ret=+2.44% | Ȳ DD=-1.09% | Ȳ Peor Día=-0.47% | Ȳ T/mes=7.4 | Ȳ WR=49.6% | Trades totales=926
================================================================================

================================================================================
  4H  —  4H
  Señal: ver strategy_4H.py  |  SLM=0.5×ATR  TP=2.5×ATR  Hold=2  RP=0.8%
================================================================================
  Mes         Retorno    MaxDD   PeorDia  Trades    WR%       Equity   Obj?
  ---------------------------------------------------------------------------
  Jan 2016     -1.48%   -1.48%    -1.48%       2    0.0%        98,518  ❌
  Feb 2016     +5.87%   -2.10%    -0.80%      12   58.3%       104,304  ✅
  Mar 2016     +3.15%   -3.88%    -0.80%      14   50.0%       107,591  ✅
